duration_s,cup,fill,spectral_centroid_window_0,spectral_rolloff_window_0,zero_crossing_rate_window_0,rms_energy_window_0,spectral_bandwidth_window_0,spectral_centroid_delta_window_0,rms_energy_delta_window_0,onset_count_window_0,attack_time_window_0,harmonic_ratio_window_0,percussive_ratio_window_0,dominant_frequency_window_0,dominant_frequency_magnitude_window_0,spectral_peaks_count_window_0,spectral_flatness_window_0,sustain_level_window_0,MFCC_0_window_0,MFCC_1_window_0,MFCC_2_window_0,MFCC_3_window_0,MFCC_4_window_0,MFCC_5_window_0,MFCC_6_window_0,MFCC_7_window_0,MFCC_8_window_0,MFCC_9_window_0,MFCC_10_window_0,MFCC_11_window_0,MFCC_12_window_0,spectral_centroid_window_1,spectral_rolloff_window_1,zero_crossing_rate_window_1,rms_energy_window_1,spectral_bandwidth_window_1,spectral_centroid_delta_window_1,rms_energy_delta_window_1,onset_count_window_1,attack_time_window_1,harmonic_ratio_window_1,percussive_ratio_window_1,dominant_frequency_window_1,dominant_frequency_magnitude_window_1,spectral_peaks_count_window_1,spectral_flatness_window_1,sustain_level_window_1,MFCC_0_window_1,MFCC_1_window_1,MFCC_2_window_1,MFCC_3_window_1,MFCC_4_window_1,MFCC_5_window_1,MFCC_6_window_1,MFCC_7_window_1,MFCC_8_window_1,MFCC_9_window_1,MFCC_10_window_1,MFCC_11_window_1,MFCC_12_window_1,spectral_centroid_window_2,spectral_rolloff_window_2,zero_crossing_rate_window_2,rms_energy_window_2,spectral_bandwidth_window_2,spectral_centroid_delta_window_2,rms_energy_delta_window_2,onset_count_window_2,attack_time_window_2,harmonic_ratio_window_2,percussive_ratio_window_2,dominant_frequency_window_2,dominant_frequency_magnitude_window_2,spectral_peaks_count_window_2,spectral_flatness_window_2,sustain_level_window_2,MFCC_0_window_2,MFCC_1_window_2,MFCC_2_window_2,MFCC_3_window_2,MFCC_4_window_2,MFCC_5_window_2,MFCC_6_window_2,MFCC_7_window_2,MFCC_8_window_2,MFCC_9_window_2,MFCC_10_window_2,MFCC_11_window_2,MFCC_12_window_2,spectral_centroid_window_3,spectral_rolloff_window_3,zero_crossing_rate_window_3,rms_energy_window_3,spectral_bandwidth_window_3,spectral_centroid_delta_window_3,rms_energy_delta_window_3,onset_count_window_3,attack_time_window_3,harmonic_ratio_window_3,percussive_ratio_window_3,dominant_frequency_window_3,dominant_frequency_magnitude_window_3,spectral_peaks_count_window_3,spectral_flatness_window_3,sustain_level_window_3,MFCC_0_window_3,MFCC_1_window_3,MFCC_2_window_3,MFCC_3_window_3,MFCC_4_window_3,MFCC_5_window_3,MFCC_6_window_3,MFCC_7_window_3,MFCC_8_window_3,MFCC_9_window_3,MFCC_10_window_3,MFCC_11_window_3,MFCC_12_window_3,spectral_centroid_window_4,spectral_rolloff_window_4,zero_crossing_rate_window_4,rms_energy_window_4,spectral_bandwidth_window_4,spectral_centroid_delta_window_4,rms_energy_delta_window_4,onset_count_window_4,attack_time_window_4,harmonic_ratio_window_4,percussive_ratio_window_4,dominant_frequency_window_4,dominant_frequency_magnitude_window_4,spectral_peaks_count_window_4,spectral_flatness_window_4,sustain_level_window_4,MFCC_0_window_4,MFCC_1_window_4,MFCC_2_window_4,MFCC_3_window_4,MFCC_4_window_4,MFCC_5_window_4,MFCC_6_window_4,MFCC_7_window_4,MFCC_8_window_4,MFCC_9_window_4,MFCC_10_window_4,MFCC_11_window_4,MFCC_12_window_4
8.5333,1,60,2969.457003,6092.003106,0.060850155,0.131197587,3568.925435,0,0,25,0.000541667,0.545641184,0.534403563,679.6875,24.79723358,26,0.019133041,0.538176477,-185.3486633,156.5864716,-45.83880615,1.649786711,-40.17512131,-5.524828434,-50.70365906,17.42635536,-18.45340157,19.88806152,-4.686401367,-0.944824398,15.23561668,2822.671846,5679.153727,0.052327979,0.115515217,3503.202419,-146.7851564,-0.015682369,28,0.002083333,0.490127951,0.573511243,679.6875,17.37839127,28,0.000375591,0.375065118,-171.2481842,171.3868561,-40.25645065,13.00890732,-42.7296257,-4.686751366,-45.69093323,17.73380089,-23.07105255,10.47361755,-11.98495865,-14.89882565,9.15725708,2874.633823,5803.328804,0.054177989,0.112006292,3426.044885,51.96197683,-0.003508925,23,0.0025,0.52218616,0.569159508,1031.25,20.82658005,12,0.000464201,0.4051947,-171.934082,166.912262,-45.03830338,10.85139561,-45.01524734,-2.195866585,-25.60460472,28.90480995,-18.53384972,6.091025352,-15.62593079,-20.0900116,-0.737957656,3004.790562,6078.610248,0.055036272,0.076443128,3459.88364,130.1567391,-0.035563163,24,0.000145833,0.514534414,0.589290977,281.25,13.49653912,12,0.000502223,0.417450428,-201.0334625,164.5953522,-47.52554321,10.3508215,-43.47066116,0.598524392,-17.1755085,31.75289917,-16.92581749,5.382070065,-14.94555187,-12.84805012,-0.75413686,2875.14711,5614.955357,0.053741266,0.084165484,3295.46117,-129.6434527,0.007722355,26,0.001041667,0.474606276,0.625936568,281.25,14.87935543,12,0.000400101,0.452893704,-190.4545593,168.5624695,-51.94774628,9.172306061,-42.43247604,6.106831074,-11.45333576,28.61223221,-21.24070358,3.698668957,-13.92222977,-10.91758347,1.954581857
8.96,1,60,3341.716947,6550.018491,0.067882651,0.096291319,3644.580256,0,0,25,0.002708333,0.557787776,0.526682079,843.75,17.84927368,7,0.017914223,0.588975906,-211.2704773,148.0231781,-50.58042908,7.576663017,-33.51382828,-2.90580678,-50.47940445,19.53850555,-16.91420746,17.4993248,-3.66249156,-0.58556658,9.145608902,2709.73311,5665.634246,0.047972911,0.119933903,3385.869616,-631.9838364,0.023642585,29,0.000104167,0.486584157,0.57835114,867.1875,19.45139313,8,0.000307216,0.525482714,-172.6333313,175.0968475,-40.7205925,8.703357697,-38.32493973,-10.33947563,-46.14229965,17.2757206,-24.66880035,8.387661934,-10.71598911,-17.6375618,8.618161201,3086.019452,6174.325074,0.057013337,0.102619871,3521.23708,376.2863417,-0.017314032,28,0.0004375,0.558167875,0.543333113,1031.25,20.72720718,31,0.000444418,0.369627088,-178.1370697,160.8361969,-44.58734512,8.241754532,-31.79704857,-10.16409397,-28.60774231,37.87857437,-19.64375877,9.593107224,-11.95449352,-23.59685516,0.614392817,2954.212253,5648.992234,0.057929225,0.087516241,3396.038549,-131.8071986,-0.015103631,29,0.002604167,0.478178263,0.634719789,281.25,14.76594543,32,0.000478097,0.381573707,-193.679306,164.6419067,-52.82282639,8.81815815,-36.91459274,1.567145228,-21.59201431,37.65607834,-18.13025856,4.414250851,-9.872668266,-16.65571022,0.371579617,2939.628885,5845.22929,0.056863096,0.075429931,3351.310559,-14.58336826,-0.012086309,28,0.000104167,0.50682056,0.615372837,281.25,15.46358299,12,0.000326399,0.422557503,-200.4224243,169.7445526,-58.91025925,4.0263381,-34.25287247,11.02598286,-18.38739395,34.24303818,-21.9292717,5.40357399,-10.32659435,-14.25834084,1.010975003
8.6613,1,60,3404.305044,6967.551764,0.070824746,0.105468772,3700.52151,0,0,26,0.002041667,0.529252708,0.555702925,843.75,20.32480621,27,0.019142298,0.534561038,-207.2998199,144.3425446,-49.27746582,7.747113228,-35.51071548,-2.205913782,-48.87755966,19.63780975,-18.17027283,21.8938446,-4.549756527,0.034760647,14.21529865,2851.222035,5847.728144,0.051964508,0.10316664,3523.083269,-553.0830095,-0.002302133,29,0.0023125,0.481738597,0.588224173,867.1875,16.57110405,8,0.000407898,0.483706087,-177.5053864,167.3086243,-38.73291779,12.75783348,-41.72854996,-9.619338036,-40.47858429,19.70469284,-25.95854378,9.390231133,-7.507923126,-16.68125343,9.082428932,2874.810257,5861.10046,0.053357458,0.101632006,3482.492033,23.58822258,-0.001534633,30,0.001458333,0.540034533,0.551520824,1031.25,20.37551498,11,0.000448985,0.549757361,-177.5791779,166.6092529,-43.51981354,7.91188097,-45.07371902,-2.901159763,-29.38877296,28.68865013,-19.82655144,5.662288666,-10.88278675,-19.4705677,0.052154917,2946.468135,5896.041028,0.053564154,0.111155763,3477.971722,71.65787713,0.009523757,26,0.001229167,0.469567448,0.609960735,1101.5625,19.54057312,12,0.000425061,0.391940504,-176.3054504,166.0566101,-45.98480225,8.363040924,-46.72500992,-0.56877929,-21.79046059,33.37135315,-17.40527344,6.500000954,-13.27110672,-13.9070797,-2.201841831,3105.053025,6158.454755,0.055981595,0.071166784,3499.223432,158.5848905,-0.03998898,24,0.0008125,0.526587903,0.607822716,281.25,13.82855415,12,0.00041989,0.499828845,-206.9926605,167.9240723,-56.26552963,14.74504185,-46.32380676,10.0549612,-15.71928024,36.03799057,-22.47454453,6.653010845,-14.21706963,-7.512737274,-0.399312079
7.2107,1,60,3272.052828,6275.045956,0.074046415,0.143323809,3466.941561,0,0,21,0.0014375,0.570663571,0.516691625,703.125,30.96608162,24,0.022528891,0.58855921,-163.1254425,143.1480865,-64.54154968,20.23877716,-39.98506546,-18.02288055,-48.75857544,15.45508575,-29.39182663,21.91124344,-0.356489062,-0.330272228,8.454706192,2918.589325,5383.042279,0.061925551,0.103700824,3328.490854,-353.4635031,-0.039622985,16,0.001166667,0.462097496,0.605223894,914.0625,15.05856419,24,0.0003907,0.399436623,-168.9739685,162.1019135,-58.28312302,20.13443375,-29.76001358,-19.23599243,-46.10947418,16.80428696,-26.18216896,11.5015707,-14.75727081,-12.57712555,5.45501709,2878.834788,5180.204504,0.063501695,0.095289655,3176.773881,-39.75453732,-0.008411169,21,0.001625,0.517412126,0.565609276,984.375,16.50629234,32,0.000365139,0.586854339,-181.0545959,168.3587189,-66.8348465,15.58500004,-31.09610176,-14.33324337,-38.12802505,33.65510941,-19.66120148,9.045420647,-19.77516747,-17.78584862,1.21559155,3064.555567,5760.282629,0.064661363,0.079460099,3430.784111,185.7207786,-0.015829556,18,0.0005625,0.488525987,0.613683939,1125,11.46513653,32,0.000433414,0.440092176,-194.7845459,166.9729919,-65.60639191,6.703469276,-34.80690002,2.470530987,-33.06851196,40.89537048,-19.98891258,9.153633118,-15.69618511,-15.69239712,0.661142111,3102.819743,5739.430147,0.068822524,0.075216711,3411.370212,38.26417637,-0.004243389,17,0.0003125,0.453139991,0.66851896,281.25,10.59983253,32,0.000438443,0.431420207,-203.7160187,164.131134,-72.76048279,4.005024433,-30.63072586,12.29906559,-29.17601395,40.10171127,-19.76230621,11.82348251,-16.00382042,-14.35694981,6.243308544
6.8907,1,60,3216.310319,6445.853365,0.071428035,0.151984453,3536.879849,0,0,23,0.001104167,0.56970036,0.515515924,796.875,27.93421745,25,0.023617592,0.665526986,-160.5155029,148.9259338,-62.6677742,15.74239254,-38.93951416,-14.93972778,-51.12000656,16.75535011,-31.60105133,23.09070015,-3.857312441,-3.602509737,7.934792995,3038.526853,6036.598558,0.059840745,0.118264422,3492.07145,-177.7834663,-0.033720031,20,0.001125,0.506907105,0.560636342,914.0625,17.89212418,22,0.000353148,0.602705479,-163.0153961,167.8307953,-58.89519882,19.17954826,-39.53942871,-10.59236431,-51.01171112,14.97765827,-30.47596169,13.31970882,-18.90505981,-14.79137802,7.365122795,2891.624826,5584.435096,0.057035006,0.103137225,3336.051905,-146.9020265,-0.015127197,18,0.0003125,0.562645793,0.53310883,1007.8125,19.32308197,32,0.000411349,0.415766627,-171.8628845,164.1439056,-59.29164505,11.48134232,-36.36008835,-10.72724056,-35.61655807,26.2064724,-19.22009468,12.74444199,-18.74970245,-19.92878151,-0.310502142,2971.5911,5549.459135,0.063600511,0.106304422,3352.212232,79.96627345,0.003167197,20,0.001104167,0.497389793,0.616544664,1054.6875,16.7446785,30,0.000429731,0.367339343,-169.3803558,162.1395111,-65.71018219,2.977181435,-31.36204147,-2.728623867,-32.09160995,33.07966614,-19.51891136,9.407007217,-17.27427483,-17.70066071,-1.180380344,3241.408497,6548.076923,0.065564904,0.072060511,3679.534443,269.8173978,-0.034243912,24,0.002333333,0.47136265,0.637280464,281.25,10.02023697,32,0.00049299,0.554404318,-204.0413971,164.1914978,-64.0297699,0.236240208,-33.594841,9.045984268,-29.03922081,41.91415787,-25.00835037,12.78073788,-14.89209652,-16.77562141,5.644874573
10.4107,1,60,3032.365157,5708.585778,0.060245436,0.146463245,3231.679774,0,0,34,0.00375,0.630307496,0.467372328,773.4375,31.11699104,7,0.015891442,0.60585165,-190.9223938,156.8778839,-48.90257645,8.953119278,-22.96515274,-14.09954357,-45.7044754,20.84443665,-18.38796997,23.04560471,0.454257429,-1.256019115,11.71232224,2095.119993,3637.356505,0.045138612,0.108245216,2639.591886,-937.2451643,-0.038218029,34,0.000104167,0.46698603,0.591266155,703.125,17.20729065,6,0.000129318,0.474402159,-206.1357269,191.7808075,-46.93193054,-1.994201303,-24.06914902,-24.75139427,-43.11930847,9.363546371,-22.26963043,9.120013237,-12.48074532,-11.63952637,12.00772762,2346.827234,4156.329719,0.049705038,0.104007334,2806.899866,251.7072414,-0.004237883,32,0.001958333,0.537850082,0.540518522,1031.25,19.34919548,24,0.000181818,0.60716182,-195.7692566,183.5841675,-53.24899673,-3.215683937,-25.16175652,-17.5578289,-25.90563011,22.74622917,-16.70926285,9.897587776,-22.36793518,-17.12886238,4.192529202,2515.701003,4409.119898,0.052599849,0.084533036,2904.330252,168.8737696,-0.019474298,31,0.001208333,0.485375911,0.604647756,1078.125,13.72410488,33,0.000232788,0.487573355,-211.0950317,183.7734222,-58.62760162,-3.812463284,-30.67839241,-3.898859501,-26.10423851,32.97745895,-15.78632927,6.977529049,-15.87234974,-16.88180542,4.110298634,2748.908299,5032.007334,0.053957569,0.066650607,3116.400064,233.2072952,-0.017882429,28,0.001583333,0.497730672,0.601996243,1101.5625,12.08609104,32,0.000362902,0.45473963,-223.5569611,178.3743591,-57.08290863,0.142805532,-28.91526794,7.168065071,-19.17324448,35.14423752,-21.38128471,3.444526434,-14.6062994,-19.45220566,7.139502525
6.976,1,60,3741.950873,7345.59876,0.085154759,0.113558792,3705.665383,0,0,23,0.0010625,0.580046535,0.516724348,796.875,21.87901878,25,0.023895517,0.657812774,-193.286972,129.6107788,-57.47451019,20.11841011,-30.05465508,-11.7247715,-47.94812393,20.17871666,-27.24107552,23.20781898,1.586977959,-2.437231302,7.980375767,2909.103093,5560.770515,0.055514969,0.111856081,3390.355821,-832.8477797,-0.001702711,24,4.17E-05,0.493255496,0.577540755,914.0625,17.29582024,26,0.000371116,0.412466079,-164.530899,164.3875885,-54.81435776,22.80228043,-34.83712387,-17.03297615,-47.14561844,12.21951485,-28.3713665,14.27549839,-16.71504593,-10.80409241,6.699247837,3090.717819,5948.115458,0.064128847,0.106236957,3403.618317,181.6147256,-0.005619124,24,0.001229167,0.556091905,0.545487702,984.375,20.2217598,32,0.000391376,0.579324305,-160.9266815,159.047348,-60.36198425,17.4464798,-34.00693893,-13.21309757,-33.46470642,27.08926201,-19.43647575,14.69056225,-21.74044609,-17.93821526,0.770253539,3221.321689,6394.501431,0.066175155,0.109928891,3478.217828,130.6038704,0.003691934,24,0.0010625,0.480782241,0.615539551,1054.6875,18.31741524,32,0.000626171,0.476509273,-155.0392456,157.5112915,-65.5858078,12.90407658,-40.86144638,-0.997075081,-30.73444176,34.27120209,-17.88332367,8.265192032,-17.31438255,-17.66579247,1.773516178,3360.03158,6556.416985,0.066961623,0.085996903,3622.259012,138.7098913,-0.023931988,24,0.001145833,0.475236654,0.637413502,1125,12.43617344,32,0.00079936,0.514766097,-175.8302155,158.5277405,-67.64729309,16.20627403,-40.58135986,9.088105202,-29.2899456,37.29559326,-22.29051971,10.29808998,-17.08343887,-17.88302803,1.664190412
6.784,1,60,3728.421476,7879.760742,0.075901031,0.105998293,3890.824864,0,0,17,0.0019375,0.520318925,0.556597888,796.875,18.96599579,25,0.024296662,0.555954158,-183.8369751,135.030365,-59.96508789,16.89504242,-43.29355621,-8.877244949,-47.7484169,22.11381912,-23.94553375,21.40941238,-1.907818317,0.772264957,4.564930916,3426.469225,7297.302246,0.06634903,0.112448387,3798.171203,-301.9522506,0.006450094,22,0.000145833,0.489869773,0.574019313,914.0625,20.40694237,28,0.000866897,0.477923244,-157.2249603,155.0066833,-50.71800995,25.11253166,-44.74977112,-11.17694378,-48.50893402,15.61344147,-26.30357361,14.28909111,-17.96777725,-10.96326828,5.608077049,3401.889896,6655.151367,0.070228577,0.103449352,3579.34294,-24.57932941,-0.008999035,20,0.000229167,0.53896445,0.570477903,937.5,17.94926453,32,0.001315269,0.572673917,-158.9314728,153.0700073,-62.85807037,20.90172958,-40.84481049,-1.368755341,-33.24061584,27.97525024,-17.41050529,14.9785614,-20.93316841,-16.51731873,2.377746105,3607.550645,7281.005859,0.068164825,0.088021666,3742.152053,205.6607488,-0.015427686,22,0.002354167,0.482073694,0.624625504,1101.5625,12.93213654,32,0.001024841,0.4859716,-168.5199127,148.7875519,-63.39204407,19.12166214,-45.71357727,5.827430248,-28.16287613,33.87829208,-15.85581017,10.79740334,-15.78184891,-12.6420908,3.563920975,3780.660027,8016.357422,0.07327652,0.086330771,3968.856394,173.1093826,-0.001690894,20,0.000458333,0.469852835,0.64416045,281.25,12.20994949,32,0.000801047,0.528065264,-173.8003693,153.1503906,-67.5654068,14.66247559,-46.87836456,15.69465733,-32.62049866,41.07706451,-24.90784454,10.31247139,-16.78438759,-12.36989212,6.725420475
7.168,1,60,3083.126874,5970.833333,0.069375723,0.118724905,3504.947843,0,0,19,0.001208333,0.490757853,0.579132617,867.1875,23.16148376,25,0.022614162,0.562468469,-190.5575562,148.9625549,-58.50065231,3.781030893,-38.87654877,-11.29717922,-51.33144379,18.57238197,-20.74842262,20.88749695,-2.334518433,-4.335875988,8.408287048,2860.277649,5831.076389,0.055996817,0.104935877,3501.652253,-222.8492247,-0.013789028,23,0.002604167,0.447289795,0.609036267,914.0625,17.10386658,27,0.000633634,0.501008809,-181.4766998,170.7466125,-47.36992264,12.80569458,-35.29034424,-13.65424824,-46.71559906,10.38210201,-26.54276276,15.92971325,-20.60370827,-13.9054842,10.40820313,2755.493069,5083.333333,0.059320747,0.096663341,3244.139017,-104.7845806,-0.008272536,24,0.002625,0.53007549,0.554641485,1031.25,17.48601532,31,0.000453463,0.673394263,-183.3274078,170.6908875,-55.49212265,9.407791138,-39.88825989,-10.14198208,-34.00672913,25.29249191,-19.92454338,14.20189667,-20.41188812,-20.96025276,6.749489784,3146.235871,6421.354167,0.063606771,0.075787522,3539.349014,390.742802,-0.020875819,19,0.0008125,0.529001594,0.565034747,1054.6875,12.63808632,32,0.000860421,0.539492965,-191.8313293,163.5187836,-60.4042511,12.0399456,-41.77541351,4.291236401,-27.82459068,33.66048813,-18.72092819,12.78885365,-17.10533142,-18.87073517,2.734197855,3191.139101,6275.868056,0.06927445,0.069856711,3525.128161,44.9032298,-0.005930811,19,0.000291667,0.491129935,0.604640782,281.25,9.746706963,12,0.000538788,0.545082808,-200.706131,166.0133057,-64.53757477,4.459899902,-36.26798248,8.976601601,-22.24307442,39.10439682,-28.57670593,11.78440762,-15.16404819,-17.73634529,7.137931347
13.5253,1,80,3037.146913,5603.131152,0.064835676,0.084306791,3236.60444,0,0,47,0.003729167,0.530882895,0.556958377,867.1875,15.36492062,7,0.012267052,0.465465575,-237.7355499,147.5336914,-45.83176041,11.32488441,-20.0272522,-13.78592873,-46.00156784,18.8908577,-15.63483143,16.56425285,2.821903229,-4.363711357,10.26424122,2425.174288,4265.994094,0.05092735,0.084483035,2869.355965,-611.9726253,0.000176243,46,0.003604167,0.515496194,0.568013668,960.9375,14.97384071,24,0.000187347,0.433562517,-213.0645905,184.5883026,-55.97834396,6.920366764,-24.71405602,-18.53867722,-39.13907242,23.81851959,-20.05801582,7.207516193,-14.47289658,-16.33218956,8.576372147,2654.95143,4920.029528,0.054087721,0.095476687,3062.48324,229.7771426,0.010993652,45,0.0008125,0.4943223,0.598481119,1054.6875,18.77906418,31,0.000228507,0.361695796,-191.9246063,170.5285339,-54.21112061,-5.110527515,-20.37971306,-11.22500515,-24.97190666,32.26117325,-16.07660294,7.112026215,-16.17055702,-21.35467148,4.599480629,2552.99285,4373.12377,0.05642532,0.082518935,2966.545506,-101.9585803,-0.012957752,42,0.003479167,0.432777911,0.6647048,1125,12.57753468,12,0.000241868,0.436729759,-203.8566284,180.5946198,-58.01187897,-13.8105793,-16.50518227,6.69574213,-20.95336342,33.41367722,-23.44900322,6.416421413,-12.6624155,-20.42585373,6.108877182,2767.025973,4979.176919,0.05624654,0.065715261,3162.085341,214.0331229,-0.016803674,37,0.002958333,0.467794567,0.654532075,257.8125,11.73138237,12,0.000274651,0.406902164,-214.6378784,175.6723633,-59.47853851,-9.899817467,-9.009638786,13.20612144,-21.50311852,25.09856606,-23.19966698,12.25594997,-14.79358673,-15.79296494,8.469576836
13.6107,1,80,3293.823607,6605.804443,0.065355301,0.120303378,3582.412038,0,0,44,0.002,0.544437528,0.541918695,867.1875,21.88440704,8,0.012133785,0.568853199,-202.2167358,153.4178467,-40.96915817,9.046439171,-28.18667984,-7.320531845,-48.96200943,18.91117096,-22.28873253,23.36224556,0.089900017,-3.408201218,12.76561928,2394.290971,4151.733398,0.048704147,0.099516049,3029.680829,-899.532636,-0.020787328,50,0.004333333,0.529270768,0.55890739,960.9375,17.03603745,23,0.000159975,0.609170973,-199.1726074,183.4628143,-45.97042084,-4.977063656,-30.30207443,-10.66040802,-38.954216,18.90101624,-24.28264999,11.38079453,-15.99283695,-24.00494194,9.824176788,2546.0849,4623.779297,0.052883148,0.086752445,3054.837597,151.7939286,-0.012763605,50,0.001791667,0.51490289,0.574231684,1031.25,16.77286339,32,0.000236752,0.331263602,-210.8672943,175.5571899,-47.38105011,-10.13375473,-29.56433487,-6.59532547,-23.31431198,32.40282822,-17.03608704,4.720883846,-11.85429764,-22.09632874,2.523646832,2686.472198,4946.868896,0.054191589,0.063250855,3133.264791,140.3872979,-0.02350159,44,0.0048125,0.473538667,0.634317636,257.8125,9.683334351,12,0.000363363,0.48753196,-227.5897827,182.7735748,-58.95714569,-2.162231922,-30.03410339,13.2458868,-26.33153915,34.13017273,-23.53888702,4.714109421,-11.9481287,-17.66251373,2.971054316,2611.756837,4617.828369,0.05119133,0.054954745,3111.888018,-74.71536054,-0.00829611,34,0.002520833,0.497357696,0.629189789,257.8125,11.70189285,13,0.000505188,0.408043653,-237.9697723,182.8397827,-56.44839478,-4.590713978,-16.86891937,20.88305855,-23.64449883,25.07373238,-21.63282394,6.896348,-12.08739662,-12.00002861,4.607078075
13.4613,1,80,2920.14043,5400.907856,0.062276124,0.068892442,3243.171839,0,0,47,0.005208333,0.546029091,0.541407228,726.5625,12.95617485,6,0.012566552,0.973347723,-272.4139709,146.4513855,-36.69588089,1.237825274,-15.38807964,-20.03942108,-42.23678207,10.94321346,-16.32731819,18.340662,-0.69686538,-2.446224213,9.506287575,2179.59846,3700.531126,0.044916085,0.097972445,2807.3564,-740.5419699,0.029080003,48,0.004229167,0.501458168,0.564408958,937.5,16.2614975,28,0.000187533,0.491425514,-213.4596405,189.8604736,-45.96356201,-10.034935,-27.25647545,-19.6001358,-38.18432617,13.39371872,-26.54990387,13.27654457,-15.79877853,-20.07086563,11.48877525,2453.45218,4365.859684,0.055168061,0.078632668,2953.775691,273.85372,-0.019339778,46,0.000666667,0.482090741,0.603734851,1031.25,13.97642994,32,0.000242576,0.398970425,-221.7718048,184.3767853,-55.37291718,-13.46772671,-26.64587975,-7.704703331,-29.11083412,32.67483521,-21.07422638,7.860558987,-13.14513969,-21.82263947,4.551178455,2462.103393,4215.044466,0.053423373,0.070219398,2947.569181,8.651213169,-0.00841327,44,8.33E-05,0.422835141,0.658352613,1101.5625,10.93429852,13,0.000250592,0.328086793,-226.5539856,181.4601288,-53.13748169,-18.85831261,-22.82491493,0.503666937,-20.03573227,29.89971733,-24.24390602,0.31866321,-12.69726563,-18.81183815,4.003347874,2707.728934,4841.001729,0.058531991,0.066460125,3238.95221,245.6255413,-0.003759272,42,0.0035,0.416083843,0.673408329,257.8125,8.964334488,15,0.000256585,0.364333332,-226.6425018,183.1855164,-59.62617874,-17.04802895,-20.25030518,19.73094749,-27.37484741,27.18404388,-28.43932533,10.5928812,-13.78311729,-17.49762344,9.100857735
13.0773,1,80,3001.070813,5737.328506,0.062656806,0.118584119,3307.612345,0,0,43,0.003333333,0.576209605,0.502326071,867.1875,21.80543709,25,0.012641696,0.644308865,-208.7930908,154.3459625,-46.74724579,16.03004456,-22.72120857,-11.92072392,-48.19694138,16.63337517,-19.70984268,22.82947731,0.237396985,-1.370272875,10.79188061,2482.045629,4586.413872,0.049008749,0.099422783,2977.410465,-519.0251841,-0.019161336,47,0.001416667,0.463312089,0.607825577,960.9375,16.6584034,4,0.000238211,0.363849282,-193.555069,178.6946411,-49.01628494,4.026946068,-28.18596458,-13.85540009,-34.79777145,11.5226078,-19.65260506,9.932672501,-16.45020103,-15.24687004,5.594966888,2502.304421,4564.596037,0.051138529,0.078848757,2967.531813,20.25879156,-0.020574026,40,0.001375,0.50322032,0.584637702,1031.25,15.68413925,11,0.000340163,0.334593683,-218.9684753,178.0721741,-49.47074127,-6.111190796,-24.72808647,-12.19149971,-18.01327896,32.95500565,-17.25844955,8.698186874,-15.08521652,-18.95315742,5.573181629,2580.779788,4588.605183,0.055175781,0.074381374,3027.057113,78.4753669,-0.004467383,43,0.001979167,0.456716239,0.638827384,1125,11.52667904,32,0.000304069,0.364520133,-215.324234,182.349884,-60.01407242,-4.220882893,-26.17895699,6.552940845,-18.86502457,34.68104172,-20.62514687,9.559000969,-14.16843033,-17.19250298,4.818812847,2665.955706,4797.541921,0.056775597,0.065240428,3155.396708,85.17591879,-0.009140946,43,0.001958333,0.422584802,0.675771832,281.25,9.723556519,13,0.00032925,0.284069657,-223.5046539,178.2445374,-50.81215286,-17.83183861,-13.42148399,14.15076256,-19.41278267,28.60293961,-21.37362289,1.968907356,-12.9612875,-11.30007553,2.603546858
13.12,1,80,2887.078965,5611.905364,0.055061124,0.139086679,3366.501023,0,0,39,0.002354167,0.571465611,0.509213388,726.5625,25.43033791,7,0.012539363,0.5573681,-195.2241974,158.633316,-39.22869873,3.5742836,-22.85762024,-8.525269508,-46.74380493,14.94658279,-17.20051003,20.66226006,0.577113867,-2.237820625,11.63521957,2274.406066,4021.666245,0.047958312,0.111399025,2881.687315,-612.6728986,-0.027687654,43,0.003125,0.524955511,0.553212881,960.9375,19.05032539,28,0.000241649,0.460906267,-190.5778656,188.3561554,-44.87340164,-6.177961826,-25.45066643,-13.26435566,-35.93118668,16.65923882,-21.91638756,13.81565475,-13.07287502,-20.05144501,11.40040493,2367.462207,4148.4375,0.049640609,0.089417212,2934.27129,93.05614084,-0.021981813,43,0.004770833,0.534304082,0.554135799,1031.25,17.12284851,32,0.000193472,0.346769303,-210.6277618,182.0530701,-47.45239639,-8.902103424,-27.36614227,-5.812119484,-23.0439415,33.45554352,-15.57540131,6.243331432,-11.25224972,-21.0198555,1.514907122,2588.931253,4628.004808,0.052477385,0.076885097,3112.623902,221.4690459,-0.012532115,35,0.002208333,0.447376311,0.655418277,1101.5625,11.05912971,12,0.000276613,0.443101496,-216.213913,181.2384491,-50.48809814,-10.84929943,-22.25726318,7.019955158,-19.22724533,35.18489075,-22.73836517,6.236583233,-12.67957306,-18.74080276,4.469536781,2667.43909,4787.702429,0.054396903,0.070003659,3183.616215,78.50783697,-0.006881438,39,0.003958333,0.443905294,0.664404571,281.25,11.43058395,13,0.000261743,0.3576805,-222.9651794,183.407074,-57.3866806,-14.18210506,-19.64546204,23.76000214,-21.07711029,32.06422806,-20.97357559,8.815844536,-12.24656105,-11.83443451,2.730821609
