duration_s,Cup,Fill,spectral_centroid_window_0,spectral_rolloff_window_0,zero_crossing_rate_window_0,rms_energy_window_0,spectral_bandwidth_window_0,spectral_centroid_delta_window_0,rms_energy_delta_window_0,onset_count_window_0,attack_time_window_0,harmonic_ratio_window_0,percussive_ratio_window_0,dominant_frequency_window_0,dominant_frequency_magnitude_window_0,spectral_peaks_count_window_0,spectral_flatness_window_0,sustain_level_window_0,MFCC_0_window_0,MFCC_1_window_0,MFCC_2_window_0,MFCC_3_window_0,MFCC_4_window_0,MFCC_5_window_0,MFCC_6_window_0,MFCC_7_window_0,MFCC_8_window_0,MFCC_9_window_0,MFCC_10_window_0,MFCC_11_window_0,MFCC_12_window_0,spectral_centroid_window_1,spectral_rolloff_window_1,zero_crossing_rate_window_1,rms_energy_window_1,spectral_bandwidth_window_1,spectral_centroid_delta_window_1,rms_energy_delta_window_1,onset_count_window_1,attack_time_window_1,harmonic_ratio_window_1,percussive_ratio_window_1,dominant_frequency_window_1,dominant_frequency_magnitude_window_1,spectral_peaks_count_window_1,spectral_flatness_window_1,sustain_level_window_1,MFCC_0_window_1,MFCC_1_window_1,MFCC_2_window_1,MFCC_3_window_1,MFCC_4_window_1,MFCC_5_window_1,MFCC_6_window_1,MFCC_7_window_1,MFCC_8_window_1,MFCC_9_window_1,MFCC_10_window_1,MFCC_11_window_1,MFCC_12_window_1,spectral_centroid_window_2,spectral_rolloff_window_2,zero_crossing_rate_window_2,rms_energy_window_2,spectral_bandwidth_window_2,spectral_centroid_delta_window_2,rms_energy_delta_window_2,onset_count_window_2,attack_time_window_2,harmonic_ratio_window_2,percussive_ratio_window_2,dominant_frequency_window_2,dominant_frequency_magnitude_window_2,spectral_peaks_count_window_2,spectral_flatness_window_2,sustain_level_window_2,MFCC_0_window_2,MFCC_1_window_2,MFCC_2_window_2,MFCC_3_window_2,MFCC_4_window_2,MFCC_5_window_2,MFCC_6_window_2,MFCC_7_window_2,MFCC_8_window_2,MFCC_9_window_2,MFCC_10_window_2,MFCC_11_window_2,MFCC_12_window_2,spectral_centroid_window_3,spectral_rolloff_window_3,zero_crossing_rate_window_3,rms_energy_window_3,spectral_bandwidth_window_3,spectral_centroid_delta_window_3,rms_energy_delta_window_3,onset_count_window_3,attack_time_window_3,harmonic_ratio_window_3,percussive_ratio_window_3,dominant_frequency_window_3,dominant_frequency_magnitude_window_3,spectral_peaks_count_window_3,spectral_flatness_window_3,sustain_level_window_3,MFCC_0_window_3,MFCC_1_window_3,MFCC_2_window_3,MFCC_3_window_3,MFCC_4_window_3,MFCC_5_window_3,MFCC_6_window_3,MFCC_7_window_3,MFCC_8_window_3,MFCC_9_window_3,MFCC_10_window_3,MFCC_11_window_3,MFCC_12_window_3,spectral_centroid_window_4,spectral_rolloff_window_4,zero_crossing_rate_window_4,rms_energy_window_4,spectral_bandwidth_window_4,spectral_centroid_delta_window_4,rms_energy_delta_window_4,onset_count_window_4,attack_time_window_4,harmonic_ratio_window_4,percussive_ratio_window_4,dominant_frequency_window_4,dominant_frequency_magnitude_window_4,spectral_peaks_count_window_4,spectral_flatness_window_4,sustain_level_window_4,MFCC_0_window_4,MFCC_1_window_4,MFCC_2_window_4,MFCC_3_window_4,MFCC_4_window_4,MFCC_5_window_4,MFCC_6_window_4,MFCC_7_window_4,MFCC_8_window_4,MFCC_9_window_4,MFCC_10_window_4,MFCC_11_window_4,MFCC_12_window_4
16.7467,1,100,3607.055760461098,7213.988095238095,0.08527095734126984,0.09149465709924698,3659.4662764762943,0.0,0.0,49,1.76,0.49732571840286255,0.573978066444397,867.1875,14.864424799071053,8,0.010165492869832286,0.48240500688552856,-228.9249908989325,114.85975246072732,-74.7716078616065,-8.750454742391828,-59.703897200975085,-40.1551060613855,-67.85381730349917,-7.016732736724329,-46.935976539994705,0.9833205952392597,-21.402937215580444,-17.04522418863928,-6.258340075631539,3159.2370784823047,6190.997023809524,0.06278676835317461,0.0953071117401123,3451.8958300625313,-447.8186819787934,0.003812454640865326,56,1.1306666666666667,0.5264017581939697,0.5684093236923218,960.9375,16.726059153053594,24,0.0003681502729753723,0.5462192296981812,-198.25027724642544,132.09003413596523,-86.83327171243474,-14.866533366019041,-65.24638048776373,-37.020615647950486,-58.94084257216249,1.2057754880269476,-43.70744485750723,-9.39440348795116,-42.18355249333171,-31.543376063219412,-11.405454107712924,3048.1339768621815,5738.244047619048,0.06487940228174603,0.08291985839605331,3353.476287858089,-111.1031016201232,-0.01238725334405899,46,1.2906666666666666,0.4459907114505768,0.6261210441589355,1101.5625,14.797980995461035,33,0.00042911860655436346,0.30667591094970703,-212.91965896011962,136.3362696584268,-88.64015985002119,-31.115364309729873,-63.64944895677806,-25.005717411740534,-46.549748260706956,7.048475513561864,-44.328716596095916,-13.56431008709536,-38.66196668342897,-31.925587893622023,-10.455304033399779,3363.3160076593094,6652.455357142857,0.07106429811507936,0.06087884306907654,3596.006475327982,315.18203079712794,-0.022041015326976776,53,0.43733333333333335,0.38401228189468384,0.6988605260848999,1242.1875,7.325306409316669,13,0.000662867272230966,0.33365923166275024,-234.94211518510988,132.50144198396436,-91.76176004139494,-26.279155176856573,-61.666542793240566,-9.549530223132109,-50.24571502531119,1.9468320843447675,-49.25434250688554,-14.233692983161788,-39.82676365325973,-29.465858669933322,-12.582820433503521,3477.440893527376,6952.232142857143,0.07183004712301587,0.050418920814991,3671.805164401268,114.12488586806649,-0.01045992225408554,49,1.4506666666666668,0.4088301658630371,0.6913518309593201,281.25,6.1614506716723385,36,0.0006815710073645337,0.3721618354320526,-244.85335528361273,131.82367702008895,-88.55628900355572,-23.802183630855886,-51.32779290364916,-0.12162173151478631,-56.187690915891025,-5.215260960402808,-43.56101096938,-12.084644803124926,-44.21683511202307,-27.108440837272884,-9.116198939207633
17.088,1,100,3759.868431344515,7665.668808411215,0.08242217922507789,0.11538942158222198,3809.996331943954,0.0,0.0,50,2.688,0.5246320366859436,0.5421611666679382,867.1875,19.82923313219531,25,0.009762673315389759,0.644447922706604,-213.81102712941663,115.46214414424249,-71.74739527365428,-9.86327661533591,-60.96988794715887,-30.874658942285937,-71.78502032926716,-2.928243450750977,-47.914926844932495,-0.9268600959538142,-22.623605091088162,-22.23371973980461,-3.1157826868914205,3118.2885415906253,6161.580023364486,0.06215318341121495,0.12133197486400604,3482.6227498945773,-641.5798897538898,0.005942553281784058,56,1.0346666666666666,0.5153576731681824,0.5708768367767334,960.9375,21.698989491499024,23,0.00033170168109346396,0.4272463619709015,-176.7686006339002,132.7127537551356,-81.17279948043425,-22.89567413053161,-63.111536978802654,-33.54572491659104,-53.759716951448276,-1.654289599876753,-41.89536423962786,-4.939291511237722,-39.573763416323,-34.27746400532967,-10.029101978464212,3151.7857071859235,6157.710280373832,0.064527660144081,0.08910685032606125,3505.1663735734533,33.497165595298156,-0.032225124537944794,50,0.9813333333333333,0.44982054829597473,0.6254093050956726,1078.125,15.602571032518233,13,0.0004961161714056131,0.34229275584220886,-202.69816702620105,134.75945914908846,-84.7454481251669,-31.52254008085914,-62.19075690840904,-23.409431139083093,-45.211599060314185,7.684155392331305,-47.72499872302768,-14.215540215565387,-36.33842395750086,-33.796551168493124,-13.316176173071305,3230.7556953885687,6285.484813084112,0.067159207067757,0.059003762900829315,3535.06286160933,78.96998820264525,-0.030103087425231934,51,2.784,0.4067598283290863,0.6785052418708801,1242.1875,7.463982704214062,14,0.000544637540824992,0.40557852387428284,-242.60924041124812,140.55831514774113,-93.19860752959931,-30.329210762489986,-60.085262417897994,-5.65415042443697,-52.28685945928489,1.5925574221270122,-51.697967529494434,-13.340565640994404,-36.983647307217396,-31.634758603021677,-14.923194739211413,3458.50438687138,6790.011682242991,0.07072016160436137,0.040891703218221664,3658.65318413726,227.7486914828114,-0.01811205968260765,54,2.976,0.4580901563167572,0.6638091802597046,281.25,6.639959825111981,14,0.000615714409272089,0.3866174817085266,-268.33750818494866,139.35179576541535,-92.21596069166607,-21.808965925534647,-53.65828223097432,4.157114064350657,-58.649633184251925,0.8962197839669036,-44.31162199041253,-9.565171399988955,-42.64616605077374,-26.973939923999296,-11.246599356030607
11.9467,1,100,2565.2624649349323,4606.354166666667,0.062237413194444445,0.1456259787082672,2787.702696756862,0.0,0.0,35,1.216,0.5226757526397705,0.5347541570663452,867.1875,22.950584300835274,25,0.009464723481392316,0.5366955995559692,-187.6990296107656,145.56453815992646,-91.89696959643372,-20.00262492342497,-50.687179164803545,-49.47645856606927,-67.07349184166468,-7.531746593801787,-45.0031095313721,-5.154728471658977,-22.0642673340259,-25.42475325325185,-6.143933727748168,2491.278807867417,4285.520833333333,0.06018880208333333,0.08547370135784149,2692.7376578649128,-73.9836570675152,-0.06015227735042572,33,2.1973333333333334,0.5046266317367554,0.5910724401473999,937.5,13.955677959422678,32,0.0002294472506687968,0.37815049290657043,-228.0416331974915,157.12434333320374,-94.88243290039459,-24.5279475311376,-45.4403622786091,-41.76339444904617,-63.860435829321844,8.94402307948617,-36.87304258923797,-17.088810215287364,-31.07792731513804,-39.94126242118177,-15.226334064372411,2398.3241223083396,3820.3125,0.06081814236111111,0.07289888709783554,2569.0401954639383,-92.95468555907746,-0.012574814260005951,34,0.07466666666666667,0.46100524067878723,0.6278902888298035,1125.0,11.861148332662417,32,0.00015128712549930615,0.4383491575717926,-242.69233690107254,155.80845077071572,-99.43056515465142,-34.88714253849706,-51.18126104809664,-26.841269610211675,-48.77569285151075,7.231630315557013,-30.181830164362633,-18.325073960631507,-31.245742570840093,-32.36258552424621,-11.62207089652368,2587.367099051515,4201.354166666667,0.06653862847222222,0.06633373349905014,2701.5683468229063,189.0429767431756,-0.0065651535987854,36,0.256,0.44416651129722595,0.6507954597473145,1242.1875,9.017944606566088,13,0.00026649528304532134,0.4099729359149933,-236.06638787115762,150.00486261513376,-104.28042324041984,-35.894381081948644,-47.06117906323684,-11.252848273651498,-45.84988421698298,-2.104474265292146,-36.18153353181939,-14.01635814575077,-34.36050183371285,-30.550522472657352,-5.79672327229993,2722.3180512583112,4207.1875,0.07244574652777777,0.05287383124232292,2726.6431758268873,134.95095220679605,-0.013459902256727219,38,0.24533333333333332,0.43943825364112854,0.6761811971664429,281.25,7.300481406948782,32,0.00029171498621658495,0.39105406403541565,-253.35345474163543,149.52770576048655,-108.406255748324,-26.250644402114535,-39.18772355918462,-6.501939294761487,-52.401592408193935,-8.087175109817931,-35.371802948700235,-13.849454093634415,-34.20214308335982,-27.837973557412848,-11.875995003971171
14.656,1,100,3685.7260137525554,6971.505681818182,0.08751065340909091,0.12336056679487228,3540.7028928124387,0.0,0.0,39,1.4933333333333334,0.48367342352867126,0.5884382724761963,703.125,20.95094369553622,24,0.011323841829767707,0.5259780287742615,-194.51693839376438,111.081403293579,-83.16429093472549,1.6317924371803698,-59.88417043123819,-37.78431764774446,-73.08581163654148,-5.9646824484397385,-47.883390064724,-0.7211502218005725,-20.59435092869323,-22.05362791328271,-3.44355920515242,3070.265327274617,5801.079545454545,0.06371448863636364,0.11639895290136337,3357.4642855613865,-615.4606864779385,-0.006961613893508911,47,2.1973333333333334,0.5519436597824097,0.5452767014503479,984.375,26.467102859901434,24,0.0003213839317868089,0.4125054180622101,-179.87677764755455,131.33045923666765,-82.5862034027785,-16.901690672606556,-60.479675467289056,-40.62294709392728,-58.61465653343903,0.86789871521827,-39.437853943688104,-7.649060064111886,-36.4477926823241,-33.032473334883,-11.135848223195538,3464.194713936542,7081.022727272727,0.07209517045454546,0.08532603085041046,3687.8455800038196,393.92938666192504,-0.03107292205095291,45,0.5653333333333334,0.44851043820381165,0.6312903165817261,1078.125,12.728740678241728,32,0.0006557002697587225,0.44904035329818726,-201.83596040266946,125.45349859065763,-86.54854808100272,-27.39981915192456,-70.19597875948604,-17.992518871614752,-52.026720057487836,8.112529950523097,-42.683757291348805,-11.935351980021109,-34.35754199321513,-32.04911942667812,-11.642711023459146,3685.0063615517383,7627.244318181818,0.07864524147727273,0.05054908245801926,3878.1138020142616,220.8116476151963,-0.034776948392391205,44,1.4186666666666667,0.4357665479183197,0.6682097315788269,1125.0,6.002474206468231,12,0.0007222388483670465,0.4317997097969055,-246.29709040127133,130.24437702331036,-99.07259751985548,-22.563399829606364,-65.21442548106428,0.28162901621662534,-57.679203591635236,9.58372917975356,-52.81466993077976,-11.939213672970645,-38.49623896056829,-29.617424403541403,-14.500527915084255,3893.6507761112007,8336.505681818182,0.08316051136363636,0.04587448388338089,4053.528586820308,208.64441455946235,-0.004674598574638367,41,2.3146666666666667,0.41313549876213074,0.7029320597648621,281.25,6.226801367106252,13,0.0008058460016739555,0.439107745885849,-248.98659294768214,122.63775504483233,-89.47413632844597,-22.161094507625663,-55.103172783036335,7.693784714654617,-59.45271678799973,2.8244208399790054,-45.41510408124068,-12.461717743557948,-40.13055383156683,-25.09415814054784,-11.338605445606143
14.6987,1,100,3942.5269734511817,7954.568614130435,0.08885834182518115,0.09697830677032471,3914.7382451155836,0.0,0.0,50,1.3226666666666667,0.4576975107192993,0.6113585829734802,726.5625,17.998683884997305,24,0.01173758158461263,0.4596823751926422,-225.0384372202304,108.97824159678544,-68.34059234931858,-11.586844530968712,-60.18891898481759,-30.666098153438185,-71.20994797569942,-10.245196495211555,-45.534380074936756,3.04335906737144,-19.262563097738422,-19.229596356738313,-2.849140759254934,3124.831237204368,6435.546875,0.060605256453804345,0.10141415894031525,3542.4169720481354,-817.6957362468138,0.0044358521699905396,48,1.3866666666666667,0.5521677136421204,0.5494620203971863,984.375,17.998872950404863,23,0.0004041179749599555,0.49045658111572266,-196.21949680104132,133.67785543500898,-79.05996751667908,-15.928304068071638,-74.89391929421477,-28.939346680403318,-61.09231283710743,-3.8460279524544068,-46.45352486408469,-8.017483605139983,-34.22153214281378,-39.878071926922345,-13.606771256461386,3183.450781709091,6475.798233695652,0.06414175724637682,0.09027848392724991,3588.2429058085663,58.61954450472331,-0.011135675013065338,45,0.032,0.4551433026790619,0.6269553899765015,1101.5625,16.431445929922482,13,0.0003818185704905073,0.47951677441596985,-205.59416465021474,133.56700987861038,-85.48514626670708,-20.12860716112724,-82.52069645555784,-21.210584870817843,-49.101057269108196,5.9365199778286835,-44.82071989375204,-14.685855070914489,-37.40630426150328,-29.088850488856767,-20.426398337768806,3571.175120109384,7317.000679347826,0.07401529947916667,0.06562536954879761,3801.844753960324,387.7243384002927,-0.0246531143784523,47,2.1973333333333334,0.4054836630821228,0.6817837357521057,1101.5625,9.03397608050426,12,0.0006420023772776057,0.3753133714199066,-226.4100186424568,128.5776932425686,-88.35431270288053,-26.358349699426633,-69.20802921246535,-6.089762738405379,-46.21846452479375,4.908785258554411,-51.336954605171876,-13.316862659479202,-36.19294861920227,-24.30572351872526,-14.81666947035558,3787.5338330635514,7734.884510869565,0.0799896682518116,0.05680035427212715,3847.0247667885646,216.35871295416746,-0.008825015276670456,49,2.1866666666666665,0.3716296851634979,0.7291382551193237,1125.0,6.340248412156093,13,0.0008582201717516099,0.3110838830471039,-232.3291225483283,122.3640214926451,-90.37426950237672,-24.790569100517086,-54.82718772081581,-3.2196069518413757,-47.79440087186923,1.5165364786182902,-51.668032915636054,-6.010365578397209,-36.75614905794718,-30.86113437994476,-8.778761854190538
14.4427,1,100,3764.045493088694,7470.940959409594,0.08563119810885608,0.08828440308570862,3760.0461156996016,0.0,0.0,35,1.312,0.47972744703292847,0.5941048264503479,679.6875,15.877448067005687,24,0.011731965019475293,0.521908164024353,-224.8832973694019,106.51764755312027,-77.63747464547765,-7.827234038450989,-60.725317057666565,-34.69949658503791,-73.45079432580353,-11.446526298045686,-45.096618985687606,0.48336447376023045,-18.678004602476445,-16.80053933920784,-7.046763621638845,3237.086643103263,6571.5809501845015,0.06188559444188192,0.10317516326904297,3536.0074582694956,-526.9588499854308,0.01489076018333435,42,0.608,0.5114191174507141,0.577592670917511,960.9375,19.600292162878794,23,0.00046272916513608395,0.46865901350975037,-197.01709670203147,128.39148963983365,-81.12923878382429,-12.98989701124664,-74.38182464302231,-32.05907762945374,-63.18868843587777,-7.217177822317494,-37.931889658876074,-8.892633020684348,-40.804776471221054,-31.621256760517532,-11.223335640160476,3534.4041187953694,7248.32795202952,0.07080078125,0.06651400774717331,3684.0107176058514,297.3174756921062,-0.03666115552186966,41,1.0666666666666667,0.4391208589076996,0.6456974148750305,1101.5625,11.166592913263823,13,0.0007143800849588679,0.29037711024284363,-221.98841795416462,120.5438689733311,-81.91513054028448,-20.814932780176612,-66.977034334981,-22.847738578479248,-46.263739790136945,6.958539247090629,-39.13212591864628,-12.104623546748694,-35.31505938603247,-34.100424228892926,-10.971510269082424,3632.387087203892,7367.504612546126,0.07283498616236163,0.049015242606401443,3804.4594821170303,97.98296840852254,-0.017498765140771866,38,1.504,0.39893287420272827,0.700285017490387,1242.1875,6.138732848972637,33,0.0009510808698349573,0.4034709930419922,-253.78650804948578,128.32426534506337,-88.86945042505066,-26.11869832226809,-62.02272331853862,-3.4527177606844788,-56.78145720736374,6.149420037824138,-45.462582696066036,-16.916867685215657,-34.952239358097565,-30.165653582674263,-12.839902171941844,3754.5387503972624,7663.197647601476,0.07705654693265683,0.0461612269282341,3842.530034468087,122.1516631933705,-0.002854015678167343,41,2.037333333333333,0.4071548879146576,0.6995932459831238,281.25,5.7244734783564635,14,0.0008826365061008955,0.31868794560432434,-248.13419711799887,122.07975157511457,-85.30264039709233,-29.040662150323048,-45.436393609509864,1.7884575660474815,-55.452745887962905,-1.5446544103878186,-39.510752835666885,-12.476425977098309,-37.47338021401335,-27.04953785261926,-10.227921138059543
16.2347,1,100,3668.7113301367085,7091.3422131147545,0.08258356813524591,0.08320168405771255,3654.0390341820384,0.0,0.0,55,1.984,0.48885378241539,0.5836979746818542,750.0,14.157079828104864,7,0.010366156391882824,0.46685490012168884,-235.72980370468366,113.04137358939992,-73.69330248130282,-7.9873802733457095,-59.54739869955391,-36.43651872231989,-69.50375040073179,-9.06959392446349,-43.910770236941474,2.261494124256326,-22.219738915883052,-19.410005669598558,-4.367106648973634,2858.5779829549697,5526.946721311476,0.05970799180327869,0.10540498793125153,3242.997044896241,-810.1333471817388,0.02220330387353897,55,1.248,0.5013110041618347,0.5829350352287292,960.9375,19.82209887393213,23,0.0002810508318725594,0.4180232882499695,-198.5148113330214,135.29904461121555,-79.56785800863918,-20.86841813650118,-65.94500271465925,-38.47698124347752,-52.503415018981684,-9.572817308211466,-37.7233325924755,-5.462870650693471,-39.17253121354282,-30.7470058333688,-9.660589580826663,2981.368490016534,5753.253073770492,0.06330846567622951,0.08089599758386612,3359.693054974481,122.79050706156431,-0.024508990347385406,53,0.5333333333333333,0.4605795443058014,0.6175575256347656,1078.125,13.844429558587196,32,0.00034752222493043415,0.31131699681282043,-217.9146984318964,137.83351194161614,-82.80618658174342,-27.713119839245934,-66.40861556674567,-30.88245145489536,-45.87596529988479,2.7997482047891977,-44.479073817507455,-9.567305385027266,-36.58623331848891,-32.770291479656336,-12.91572659714041,3294.7937422585187,6462.9098360655735,0.0703797387295082,0.06928173452615738,3580.7541313112642,313.4252522419847,-0.01161426305770874,47,2.3466666666666667,0.3555428683757782,0.7298884391784668,1101.5625,7.497970314927896,13,0.0005102662339422458,0.4062325954437256,-232.7104691119043,135.40891819530893,-83.95662932043889,-38.78067860208793,-60.88597237744827,-5.215294771622183,-46.76734588540297,-2.0592427352390414,-49.626548227414695,-9.7564923551105,-34.99334070588104,-32.14715142623921,-7.640208925227853,3464.012596249757,6995.440573770492,0.07613025102459016,0.05834956094622612,3600.4848397095766,169.21885399123812,-0.01093217357993126,53,1.408,0.3816792964935303,0.7024645209312439,1101.5625,5.593769165550922,13,0.0005912939660472042,0.44673699140548706,-237.182343273232,133.19389978835878,-94.74025539389112,-29.2345522973843,-61.448320767288905,8.797480004479228,-59.53829014671785,-11.158509499208257,-44.20114185006195,-7.076084280130929,-40.42361638334438,-33.346083017847995,-6.727068494161889
14.976,1,100,3977.977678241838,7862.405471530249,0.0898055215747331,0.11812832951545715,3841.0600829334726,0.0,0.0,47,2.8373333333333335,0.5072899460792542,0.5635244846343994,750.0,20.985201568374983,26,0.011149538119948512,0.6339783668518066,-212.83361221091647,107.7719050452651,-70.26746152891498,-8.1015389608271,-61.30681592460705,-27.66268052889693,-69.77039841049206,-5.891982760127286,-42.14470095761116,3.0170868713332086,-21.408350665770538,-18.970844422470567,-0.3790809990232091,2979.76756736984,5949.121441281139,0.058159336076512455,0.11543751507997513,3454.6534003603756,-998.210110871998,-0.002690814435482025,48,2.3466666666666667,0.5194590091705322,0.5608724355697632,1031.25,20.063279663107153,4,0.00038750602290288366,0.43436896800994873,-182.13091898929548,134.0067923988002,-71.3881627004993,-20.2288661429412,-72.37842976983367,-30.55017889378103,-54.97559803019272,-7.457382520453007,-43.17010415127677,-10.352539485067274,-33.252466168317156,-35.04685341940898,-12.996978715483301,3253.4941497273257,6664.340524911032,0.06284231817170818,0.07979582250118256,3587.1562536329075,273.72658235748577,-0.03564169257879257,46,0.49066666666666664,0.47369107604026794,0.615147054195404,1054.6875,13.217127361465696,13,0.0005673360391886384,0.33943605422973633,-209.46451158414604,129.37683885680565,-77.04371172653437,-16.11904131923461,-76.83056385926432,-22.86571478518157,-41.51682361016186,2.3149770190846444,-40.609678979205086,-15.96334801345476,-37.02194045570799,-32.39617093066402,-16.37474906094661,3151.468711338915,6108.59653024911,0.06745405638345196,0.0726613774895668,3332.984703559988,-102.02543838841075,-0.007134445011615753,44,0.9173333333333333,0.3953210711479187,0.6870740056037903,1101.5625,10.39587585016558,13,0.00045665403207819695,0.3755108118057251,-221.78202703524914,137.32644134615822,-93.43684526928939,-17.907712142005945,-73.90376430684373,-14.174757358017782,-39.78183278535329,-0.09190060997579781,-49.87582877050747,-16.828896617916435,-34.88009619437045,-29.78728165214475,-13.933623680158139,3251.567211910206,6111.348976868328,0.07166439612989324,0.05511518567800522,3313.2944710139814,100.09850057129097,-0.017546191811561584,45,1.0666666666666667,0.4103480875492096,0.6984681487083435,281.25,6.991227425769688,12,0.0005775884656924716,0.36237818002700806,-239.4618378178038,136.0477199148243,-97.09673960992549,-14.281008152487196,-54.64419141973731,-12.066412198040608,-43.46684170886796,-2.111869406355825,-53.49426069442034,-9.5593632163245,-33.83436079924326,-31.679618748356205,-9.868841513146469
16.576,1,100,3737.0921462103456,7190.640072347267,0.08712130727491961,0.07002785801887512,3622.4257861568603,0.0,0.0,55,1.2906666666666666,0.4570620059967041,0.6093860864639282,867.1875,11.757176826881047,31,0.010243644425028602,0.3685586750507355,-250.43607618592353,108.85284114428833,-75.36503041610386,-5.020417985676877,-57.06895760038367,-39.3077137022477,-67.40981580908795,-6.499770205640307,-43.45257697301523,-0.16876667160213518,-19.57875817101375,-17.12139176146769,-5.698141554432963,3152.724833332483,6132.7120176848875,0.0649696669011254,0.09502426534891129,3404.224210386466,-584.3673128778628,0.024996407330036163,50,3.029333333333333,0.5173652768135071,0.5761975049972534,960.9375,18.340082411273382,24,0.0004208748093660554,0.44187048077583313,-197.09627522019034,127.84557909272488,-79.393403389161,-17.12308273308522,-59.375607813001935,-35.07077756508431,-54.472264259284586,0.3356501006971157,-35.070174529243864,-10.814345214327954,-35.54739449438394,-33.25040704150268,-12.368482728975595,3306.283697051606,6370.02612540193,0.06911927250803858,0.07225207984447479,3464.2179264917154,153.5588637191231,-0.022772185504436493,54,1.8346666666666667,0.45136457681655884,0.643888533115387,1101.5625,11.845692036154785,33,0.0005006871419486323,0.3474252223968506,-221.79521452183013,131.35498998687933,-89.37542881508186,-27.295301020617032,-59.428300860589246,-20.91332826159686,-51.48057051467669,12.381790012495882,-42.75780194706562,-16.60123879859488,-33.70724640508553,-36.51485672764993,-12.42432930680729,3228.5649301448016,5985.45518488746,0.07230644594051447,0.060435328632593155,3468.478952271318,-77.71876690680438,-0.011816751211881638,45,1.2586666666666666,0.3937828540802002,0.6981280446052551,1125.0,7.865048681068991,32,0.0004942359135198981,0.40621134638786316,-235.78574294334106,138.1519833277037,-96.63468199832879,-30.648463125668666,-53.14677062021411,-2.7864323622549234,-57.830718834134736,3.1325921415815245,-44.77540462923381,-18.047449782700518,-39.55971952370937,-30.271267606794463,-13.924239320739376,3540.923636831761,6947.297025723473,0.0728763690715434,0.051309533417224884,3668.7820554322616,312.3587066869595,-0.009125795215368271,49,1.184,0.40720710158348083,0.707787811756134,281.25,7.059881237578361,34,0.0006640841472132053,0.36568474769592285,-242.64675744144697,129.5044713186882,-91.19802988884258,-19.943556713847578,-52.01445580085742,0.7427354354441246,-57.712889013700185,-0.5173704511305646,-41.327284330125146,-13.888640681714877,-40.40568892399969,-26.99723457713663,-13.310381991191216
12.224,1,100,2575.6117075264524,4793.478260869565,0.05590395720108696,0.15612763166427612,3102.481767184863,0.0,0.0,37,0.5546666666666666,0.5267123579978943,0.5396077632904053,867.1875,29.038447418255505,26,0.00940561843719193,0.5838218331336975,-181.82032265576174,150.26481145665159,-84.39138504787482,-30.16691632368548,-57.14129190444367,-41.73403221174269,-71.73272876095126,-2.0447696994163267,-46.604691217148215,-3.7005572640942535,-24.77998228756311,-28.811147354781802,-3.7037479985894066,2347.4641750783617,3974.694293478261,0.053498641304347824,0.09902673214673996,2726.085449773488,-228.14753244809071,-0.05710089951753616,38,0.3413333333333333,0.5148785710334778,0.5726863741874695,1007.8125,18.272217026709665,31,0.00019349485581701643,0.38125789165496826,-213.8703050305718,157.56946365619007,-85.47009255681238,-29.748257069540983,-52.130215606886644,-41.45844702690859,-52.541555155988604,4.564316448315539,-38.03475546861825,-13.767647839879944,-33.080229841026565,-38.31047005110905,-10.79989591281345,2553.197257280955,4230.672554347826,0.06378651494565217,0.07526310533285141,2817.3339947857544,205.73308220259332,-0.02376362681388855,34,1.8346666666666667,0.4447269141674042,0.6369770169258118,1125.0,11.41286618637252,31,0.00023344730474963977,0.4569638669490814,-233.51250380674338,155.13002558680853,-100.7668849800663,-32.67792420352775,-55.4675774983731,-29.14564779905235,-49.01026295243581,10.029016868848814,-45.34210184873953,-12.395662974759333,-30.408182934202074,-35.763957152553566,-7.783198811666437,2725.620415987496,4640.523097826087,0.06565684442934783,0.0695304200053215,2912.7569760202064,172.42315870654102,-0.005732685327529907,39,0.96,0.410611093044281,0.6845348477363586,1125.0,8.212063795609762,12,0.00025610403155697166,0.4097754657268524,-228.98810269297465,149.0742443219365,-103.4269325118185,-34.279722007124725,-49.167727900060754,-15.002573662793774,-43.41641418991753,0.7112365399705504,-50.502776285075285,-8.907197510790898,-29.232983022412274,-33.24702876253999,-4.741681116433099,2853.637502911783,4736.514945652174,0.07188773777173912,0.048803601413965225,2988.897017607097,128.017086924287,-0.020726818591356277,35,1.568,0.4457011818885803,0.6700438857078552,281.25,7.346766051280764,13,0.0003717519474174822,0.3675839304924011,-261.08682285718385,149.31944169602457,-104.24132765473686,-32.69118076868135,-32.58691686983417,-13.170455590851438,-53.311353362300515,5.151663171723021,-48.1446890115492,-6.541654873564669,-26.814051616688914,-31.856149290054944,-9.264644685080825
